x,y
14.0,1.0
15.0,1.0
16.0,0.4
26.0,0.9
27.0,4.3
29.0,1.0
37.0,0.4
38.0,2.9
39.0,8.9
40.0,0.7
41.0,0.7
42.0,7.9
43.0,48.1
44.0,1.2
49.0,0.3
50.0,12.7
51.0,15.6
52.0,3.2
53.0,0.7
58.0,0.1
61.0,0.9
62.0,5.7
63.0,14.2
64.0,1.6
65.0,1.6
70.0,0.5
73.0,0.8
74.0,10.9
75.0,12.8
76.0,23.7
77.0,12.9
78.0,1.8
82.0,1.0
83.0,1.2
84.0,2.4
85.0,0.8
86.0,3.9
87.0,6.4
88.0,2.4
89.0,4.3
91.0,5.6
97.0,0.3
98.0,4.0
99.0,3.0
100.0,1.8
101.0,3.7
102.0,7.1
103.0,1.0
110.0,0.8
111.0,1.0
113.0,2.2
114.0,0.7
115.0,3.6
116.0,0.3
122.0,0.5
125.0,1.6
126.0,10.3
127.0,8.4
128.0,1.7
139.0,1.4
149.0,0.6
150.0,8.9
151.0,25.1
152.0,78.6
153.0,54.3
154.0,6.8
155.0,0.4
163.0,0.4
164.0,0.6
165.0,2.7
166.0,0.5
167.0,0.9
181.0,99.99
182.0,14.2
183.0,1.1
196.0,45.5
197.0,7.0
198.0,0.6
