x,y
13.0,0.1
14.0,0.1
16.0,0.1
26.0,0.2
27.0,0.8
28.0,1.89
32.0,0.4
33.0,0.1
34.0,0.1
39.0,6.09
40.0,0.5
41.0,1.59
42.0,4.09
43.0,27.69
44.0,7.69
45.0,12.59
46.0,0.5
47.0,0.9
48.0,0.5
49.0,0.1
50.0,1.89
51.0,5.09
52.0,1.19
53.0,0.4
58.0,0.2
59.0,0.5
60.0,0.7
61.0,0.5
62.0,1.39
63.0,4.09
64.0,1.09
65.0,12.69
66.0,0.8
69.0,0.8
70.0,0.1
71.0,0.3
73.0,0.1
74.0,0.4
75.0,0.5
76.0,1.09
77.0,4.89
78.0,2.89
79.0,1.89
80.0,0.1
82.0,0.2
83.0,0.1
84.0,0.1
85.0,0.1
86.0,0.2
87.0,0.2
88.0,0.5
89.0,3.99
90.0,1.59
91.0,99.99
92.0,8.29
93.0,0.7
95.0,0.1
97.0,0.2
103.0,0.1
104.0,0.9
105.0,0.1
106.0,1.29
107.0,0.2
108.0,0.2
116.0,0.2
117.0,0.1
119.0,4.99
120.0,0.99
121.0,2.79
122.0,1.19
123.0,3.29
124.0,11.29
125.0,0.99
126.0,0.5
132.0,0.2
133.0,5.19
134.0,0.5
148.0,0.3
149.0,1.69
150.0,0.9
151.0,1.89
152.0,0.2
165.0,1.09
166.0,54.69
167.0,5.69
168.0,2.69
169.0,0.2
