x,y
41.0,3.0
42.0,2.0
43.0,35.0
44.0,42.0
45.0,1.0
46.0,1.0
50.0,1.0
51.0,6.0
52.0,2.0
53.0,1.0
55.0,2.0
58.0,19.0
63.0,2.0
64.0,1.0
65.0,4.0
66.0,1.0
70.0,3.0
76.0,1.0
77.0,12.0
78.0,4.0
79.0,2.0
83.0,2.0
89.0,3.0
90.0,2.0
91.0,6.0
92.0,2.0
93.0,1.0
102.0,5.0
103.0,11.0
104.0,5.0
115.0,1.0
116.0,10.0
117.0,4.0
118.0,2.0
128.0,11.0
129.0,2.0
130.0,6.0
131.0,11.0
132.0,1.0
138.0,3.0
142.0,1.0
143.0,4.0
144.0,4.0
145.0,1.0
156.0,5.0
157.0,13.0
158.0,19.0
159.0,4.0
170.0,17.0
171.0,23.0
172.0,3.0
184.0,17.0
185.0,31.0
186.0,10.0
198.0,14.0
199.0,1.0
200.0,1.0
201.0,1.0
209.0,3.0
212.0,1.0
213.0,56.0
214.0,18.0
215.0,1.0
228.0,5.0
242.0,13.0
243.0,5.0
255.0,3.0
256.0,99.99
257.0,40.0
258.0,8.0
