x,y
14.0,1.09
15.0,5.05
16.0,1.2
17.0,1.0
18.0,9.55
26.0,0.9
27.0,3.06
28.0,3.21
29.0,2.07
30.0,1.61
31.0,1.31
32.0,0.57
37.0,3.37
38.0,8.75
39.0,14.35
40.0,1.61
41.0,0.81
42.0,0.76
43.0,0.57
44.0,14.4
46.0,0.7
49.0,1.32
50.0,12.44
51.0,16.18
52.0,5.89
53.0,7.17
54.0,1.01
61.0,2.26
62.0,6.36
63.0,20.79
64.0,16.38
65.0,11.4
66.0,2.2
73.0,1.38
74.0,5.66
75.0,4.64
76.0,11.6
77.0,77.59
78.0,12.76
79.0,17.15
80.0,6.01
89.0,0.76
90.0,1.99
91.0,4.61
92.0,32.06
93.0,4.33
102.0,1.59
104.0,12.17
105.0,86.87
106.0,18.88
107.0,5.06
108.0,2.46
119.0,1.5
120.0,7.43
121.0,3.77
122.0,6.66
133.0,15.76
134.0,99.99
135.0,81.03
136.0,7.33
137.0,0.69
151.0,24.44
152.0,2.61
