x,y
13.0,0.22
15.0,11.12
26.0,3.63
27.0,32.86
28.0,3.58
29.0,12.66
30.0,0.38
37.0,1.38
38.0,3.88
39.0,31.98
40.0,7.29
41.0,70.92
42.0,17.23
43.0,99.99
44.0,3.23
49.0,0.22
50.0,1.41
51.0,2.19
52.0,1.02
53.0,4.11
54.0,0.93
55.0,7.67
56.0,3.11
57.0,12.67
58.0,0.48
61.0,0.14
62.0,0.35
63.0,0.51
64.0,0.13
65.0,0.86
66.0,0.27
67.0,1.93
68.0,0.13
69.0,29.69
70.0,1.74
74.0,0.14
79.0,0.9
80.0,0.88
81.0,1.01
82.0,1.0
83.0,1.02
84.0,0.14
85.0,54.76
86.0,3.47
87.0,0.11
93.0,0.41
95.0,0.39
105.0,0.18
107.0,1.65
109.0,1.56
120.0,0.18
121.0,0.7
122.0,0.21
123.0,0.58
