x,y
26.0,0.04
27.0,4.96
29.0,2.93
30.0,0.07
31.0,0.08
37.0,0.01
38.0,0.08
39.0,3.38
41.0,39.34
42.0,2.22
43.0,42.56
44.0,1.35
45.0,0.04
50.0,0.12
51.0,0.39
52.0,0.29
53.0,4.23
54.0,0.5
55.0,2.56
56.0,0.34
57.0,0.23
58.0,0.05
59.0,0.28
60.0,0.02
63.0,0.08
65.0,0.89
66.0,0.6
67.0,10.14
68.0,53.1
69.0,99.99
70.0,5.36
71.0,51.73
72.0,2.31
73.0,0.16
77.0,1.29
78.0,0.31
79.0,2.94
80.0,22.81
81.0,8.52
82.0,0.92
83.0,0.6
84.0,1.3
85.0,1.78
86.0,0.15
87.0,0.06
88.0,0.04
89.0,0.81
90.0,0.04
91.0,1.48
92.0,8.75
93.0,42.32
94.0,8.55
95.0,2.71
96.0,0.39
97.0,0.47
98.0,0.35
99.0,0.02
103.0,0.13
104.0,0.05
105.0,0.86
106.0,0.24
107.0,6.82
108.0,1.94
109.0,0.79
110.0,0.22
111.0,0.5
113.0,0.14
114.0,0.06
115.0,0.06
117.0,0.06
119.0,0.35
120.0,0.14
121.0,21.34
122.0,2.25
123.0,3.38
124.0,0.41
125.0,0.06
126.0,0.08
129.0,0.52
130.0,0.06
131.0,0.02
133.0,0.04
134.0,0.1
135.0,0.59
136.0,35.21
137.0,5.55
138.0,0.35
139.0,0.48
140.0,0.06
141.0,0.01
142.0,0.13
151.0,0.04
153.0,0.3
154.0,3.1
155.0,2.54
156.0,0.38
157.0,0.01
163.0,0.01
166.0,0.16
167.0,0.02
181.0,0.15
182.0,0.02
206.0,0.03
224.0,6.88
225.0,1.18
226.0,0.12
