x,y
13.0,0.1
14.0,1.09
15.0,9.19
16.0,0.1
18.0,0.1
26.0,2.09
27.0,10.59
28.0,12.09
29.0,8.59
30.0,11.09
31.0,0.5
32.0,0.2
37.0,0.3
38.0,0.6
39.0,7.79
40.0,1.49
41.0,15.69
42.0,22.79
43.0,59.49
44.0,22.69
45.0,0.99
49.0,0.1
50.0,0.6
51.0,0.99
52.0,0.9
53.0,2.19
54.0,4.19
55.0,9.59
56.0,44.29
57.0,44.49
58.0,2.39
59.0,0.6
60.0,5.19
61.0,0.1
65.0,0.2
66.0,0.1
67.0,1.99
68.0,3.49
69.0,7.09
70.0,36.19
71.0,3.19
72.0,3.49
73.0,4.49
74.0,0.2
80.0,0.7
81.0,0.2
82.0,2.89
83.0,1.69
84.0,99.99
85.0,13.59
86.0,3.79
87.0,0.2
94.0,0.1
98.0,8.89
99.0,9.09
100.0,0.5
110.0,0.2
112.0,14.69
113.0,1.09
125.0,0.3
126.0,12.09
127.0,75.89
128.0,6.29
129.0,0.4
