x,y
27.0,0.64
38.0,0.43
39.0,1.29
50.0,0.81
51.0,0.77
52.0,0.03
61.0,0.09
62.0,0.51
63.0,0.83
74.0,0.57
75.0,0.4
76.0,0.01
84.0,0.11
86.0,0.38
87.0,0.65
88.0,0.18
89.0,0.01
98.0,0.35
99.0,0.29
100.0,0.36
101.0,0.13
110.0,0.22
111.0,0.29
112.0,0.5
113.0,0.76
114.0,0.1
122.0,0.17
123.0,0.12
124.0,0.59
125.0,1.13
126.0,0.73
131.0,0.07
134.0,0.12
135.0,0.11
136.0,0.31
137.0,1.07
138.0,2.54
139.0,4.49
140.0,0.22
146.0,0.05
150.0,0.22
151.0,0.16
152.0,0.1
161.0,0.01
162.0,0.09
163.0,0.22
174.0,0.12
175.0,0.16
176.0,0.2
185.0,0.1
186.0,0.13
187.0,0.37
188.0,0.14
189.0,0.18
198.0,0.22
199.0,0.16
200.0,0.36
201.0,0.18
202.0,0.1
209.0,0.08
210.0,0.09
211.0,0.27
212.0,0.12
213.0,0.18
214.0,0.13
215.0,0.13
222.0,0.34
223.0,0.26
224.0,0.85
225.0,0.43
226.0,0.48
227.0,0.2
228.0,0.09
235.0,0.31
236.0,0.22
237.0,0.63
238.0,0.15
239.0,0.41
240.0,0.09
246.0,0.21
247.0,0.24
248.0,1.16
249.0,0.73
250.0,1.98
251.0,0.44
252.0,1.25
253.0,0.31
260.0,0.08
261.0,0.36
262.0,0.18
263.0,0.6
264.0,0.15
265.0,1.23
266.0,1.66
267.0,0.37
268.0,0.09
270.0,0.1
271.0,0.11
272.0,0.81
273.0,0.74
274.0,5.26
275.0,2.61
276.0,17.82
277.0,5.36
278.0,99.99
279.0,22.43
280.0,3.1
