x,y
12.0,0.3
13.0,0.2
14.0,1.39
15.0,5.89
16.0,1.49
17.0,7.99
18.0,32.19
19.0,1.39
24.0,0.1
25.0,0.6
26.0,3.79
27.0,11.69
28.0,17.39
29.0,32.39
30.0,8.39
31.0,16.69
32.0,2.69
33.0,0.2
34.0,0.7
36.0,0.9
37.0,1.19
38.0,1.99
39.0,8.39
40.0,1.99
41.0,2.99
42.0,15.19
43.0,36.49
44.0,80.79
45.0,16.89
46.0,1.69
47.0,1.69
48.0,0.1
49.0,0.4
50.0,0.6
51.0,0.5
52.0,0.4
53.0,1.99
54.0,2.39
55.0,16.09
56.0,5.89
57.0,14.89
58.0,24.89
59.0,3.69
60.0,24.19
61.0,47.09
62.0,1.19
63.0,0.4
64.0,0.1
65.0,0.2
66.0,0.5
67.0,0.8
68.0,4.09
69.0,2.89
70.0,1.99
71.0,9.69
72.0,1.99
73.0,66.19
74.0,3.49
75.0,0.7
76.0,99.99
77.0,3.19
78.0,0.9
79.0,0.3
80.0,0.3
81.0,0.4
82.0,1.99
83.0,4.89
84.0,9.49
85.0,25.59
86.0,3.69
87.0,1.69
88.0,2.79
89.0,17.49
90.0,0.8
91.0,1.79
92.0,0.2
93.0,0.2
94.0,0.2
95.0,5.09
96.0,0.7
97.0,0.6
98.0,0.2
99.0,8.19
100.0,2.19
101.0,5.69
102.0,2.39
103.0,1.29
104.0,0.2
105.0,0.8
106.0,0.1
107.0,3.39
108.0,0.2
109.0,0.2
110.0,0.3
111.0,0.5
112.0,7.09
113.0,1.39
114.0,0.3
115.0,0.2
116.0,0.1
117.0,7.89
118.0,1.19
119.0,3.59
120.0,0.2
121.0,0.2
122.0,0.1
123.0,0.2
124.0,0.1
125.0,0.1
126.0,0.1
128.0,0.4
129.0,0.6
130.0,0.5
131.0,0.3
132.0,0.1
133.0,0.1
134.0,0.1
135.0,18.29
136.0,0.9
137.0,0.3
139.0,0.4
140.0,0.2
141.0,0.1
142.0,0.1
145.0,0.1
146.0,0.99
147.0,3.09
148.0,0.2
149.0,0.2
150.0,0.1
151.0,0.1
152.0,0.1
153.0,0.1
155.0,0.1
156.0,1.39
157.0,0.2
162.0,0.1
164.0,0.5
165.0,1.29
166.0,0.1
174.0,1.29
175.0,0.2
178.0,0.1
192.0,0.9
193.0,0.99
194.0,0.1
