x,y
12.0,0.1
13.0,0.12
15.0,0.89
19.0,0.1
26.0,9.36
27.0,42.99
29.0,5.16
30.0,0.53
31.0,2.52
37.0,0.12
39.0,4.31
40.0,0.94
41.0,5.58
42.0,3.45
43.0,3.6
44.0,0.73
45.0,0.52
46.0,0.02
49.0,0.03
50.0,0.08
51.0,0.2
54.0,50.52
55.0,99.99
56.0,5.28
57.0,0.81
58.0,0.16
60.0,0.03
65.0,0.03
66.0,0.2
67.0,1.03
68.0,2.35
69.0,0.68
70.0,0.03
71.0,13.24
72.0,0.9
73.0,2.55
74.0,0.08
78.0,0.02
79.0,0.15
80.0,0.87
81.0,0.77
82.0,0.32
83.0,0.4
84.0,0.02
85.0,4.5
86.0,0.31
87.0,0.06
95.0,0.36
96.0,0.9
97.0,0.53
98.0,1.33
99.0,0.44
100.0,0.14
107.0,0.05
108.0,0.23
109.0,0.05
110.0,0.07
111.0,0.12
113.0,1.52
114.0,0.15
115.0,0.04
123.0,0.03
126.0,3.79
127.0,0.86
128.0,0.09
129.0,0.02
140.0,0.03
143.0,0.24
144.0,0.07
