x,y
26.0,2.1
27.0,19.92
28.0,3.2
29.0,25.12
30.0,1.1
31.0,1.2
38.0,2.5
39.0,20.92
40.0,4.9
41.0,67.16
42.0,32.23
43.0,78.97
44.0,4.1
45.0,7.61
49.0,0.4
50.0,0.9
51.0,2.1
52.0,0.9
53.0,5.91
54.0,6.51
55.0,99.99
56.0,43.54
57.0,84.98
58.0,7.91
59.0,2.9
60.0,51.85
61.0,27.83
62.0,1.1
65.0,1.1
66.0,0.7
67.0,10.71
68.0,10.81
69.0,34.43
70.0,47.94
71.0,32.53
72.0,2.5
73.0,41.94
74.0,4.8
75.0,1.1
77.0,0.7
79.0,1.7
80.0,0.8
81.0,3.7
82.0,16.92
83.0,40.54
84.0,49.14
85.0,16.72
86.0,3.9
87.0,9.91
88.0,1.7
89.0,2.9
91.0,1.2
92.0,0.7
93.0,0.9
95.0,1.8
96.0,2.1
97.0,11.51
98.0,18.52
99.0,2.9
101.0,14.71
102.0,1.6
103.0,1.0
108.0,1.1
109.0,2.4
110.0,1.9
111.0,3.5
112.0,47.14
113.0,4.9
115.0,5.91
116.0,2.8
125.0,1.9
126.0,3.2
127.0,40.24
128.0,3.4
129.0,1.8
142.0,0.6
143.0,0.7
144.0,8.81
145.0,73.67
146.0,6.11
147.0,0.5
157.0,1.5
158.0,0.2
172.0,0.3
185.0,0.8
256.0,0.7
257.0,0.3
