x,y
13.0,0.2
14.0,1.39
15.0,11.49
16.0,0.2
17.0,0.1
18.0,0.7
25.0,0.2
26.0,4.99
27.0,17.89
28.0,58.29
29.0,99.99
30.0,27.49
31.0,5.59
32.0,0.6
36.0,0.2
38.0,0.2
39.0,0.7
40.0,1.79
41.0,7.09
42.0,50.29
43.0,4.79
44.0,6.39
45.0,3.99
46.0,0.2
51.0,0.2
52.0,0.8
53.0,0.2
54.0,3.79
55.0,3.39
56.0,49.69
57.0,44.79
58.0,8.49
59.0,2.79
60.0,0.2
68.0,0.5
69.0,0.5
70.0,2.19
71.0,2.69
72.0,12.09
73.0,0.99
84.0,1.39
85.0,14.79
86.0,27.69
87.0,8.59
88.0,0.5
97.0,0.1
98.0,1.29
99.0,0.1
100.0,31.99
101.0,1.39
102.0,0.1
113.0,0.1
114.0,2.79
115.0,66.49
116.0,4.09
117.0,0.4
