x,y
25.0,0.14
26.0,0.44
27.0,0.33
35.0,0.43
36.0,0.72
37.0,4.11
38.0,3.26
39.0,0.52
47.0,0.59
48.0,0.42
49.0,2.98
50.0,14.29
51.0,4.35
52.0,0.15
54.0,0.32
55.0,4.63
56.0,1.48
60.0,1.13
61.0,1.91
62.0,1.01
63.0,0.94
71.0,0.11
72.0,0.91
73.0,6.91
74.0,11.55
75.0,17.61
76.0,1.91
83.0,0.06
84.0,1.51
85.0,1.68
86.0,0.79
87.0,0.47
96.0,0.09
97.0,0.29
99.0,0.07
107.0,0.08
108.0,0.29
109.0,1.12
110.0,1.79
111.0,26.89
112.0,2.22
113.0,8.8
114.0,0.51
120.0,0.19
122.0,0.06
145.0,0.58
146.0,99.99
147.0,5.63
148.0,62.49
149.0,3.33
150.0,9.94
151.0,0.53
