x,y
18.0,0.06
26.0,0.57
27.0,2.88
28.0,1.51
29.0,1.06
32.0,0.16
33.0,0.11
34.0,0.12
37.0,0.35
38.0,1.15
39.0,9.01
40.0,1.81
41.0,8.34
42.0,5.61
43.0,0.13
44.0,0.39
45.0,10.82
46.0,0.51
47.0,1.03
49.0,0.11
50.0,0.91
51.0,2.12
52.0,1.93
53.0,2.91
54.0,0.95
55.0,2.3
56.0,1.3
57.0,1.03
58.0,6.78
59.0,28.15
60.0,1.82
61.0,1.45
62.0,0.46
63.0,2.28
64.0,0.34
65.0,3.49
66.0,2.98
67.0,8.27
68.0,0.76
69.0,3.18
70.0,1.97
71.0,4.71
72.0,2.19
73.0,0.51
74.0,0.11
75.0,0.07
76.0,0.04
78.0,0.02
79.0,0.11
80.0,0.39
81.0,0.38
82.0,1.88
83.0,0.82
84.0,1.04
85.0,67.4
86.0,3.67
87.0,3.03
88.0,0.11
93.0,0.06
95.0,0.07
96.0,0.08
97.0,1.5
98.0,0.55
99.0,13.73
100.0,20.51
101.0,1.8
102.0,0.8
108.0,0.56
112.0,0.48
113.0,5.3
114.0,0.45
115.0,0.19
124.0,0.11
125.0,0.14
126.0,51.63
127.0,3.82
128.0,2.38
129.0,0.13
138.0,0.17
139.0,0.53
140.0,48.5
141.0,99.99
142.0,11.12
143.0,4.82
144.0,0.28
