x,y
40.0,0.56
41.0,16.79
43.0,99.99
45.0,0.96
51.0,0.76
53.0,5.64
55.0,12.47
56.0,0.63
57.0,6.32
65.0,3.79
66.0,1.01
67.0,7.99
68.0,0.91
69.0,4.02
71.0,1.77
77.0,10.57
78.0,2.43
79.0,15.73
81.0,10.06
83.0,2.48
85.0,1.21
91.0,23.37
92.0,4.68
93.0,15.22
94.0,2.96
95.0,6.45
96.0,0.71
97.0,2.5
103.0,2.02
104.0,1.37
105.0,19.57
106.0,3.69
107.0,18.21
108.0,3.26
109.0,4.78
111.0,1.92
115.0,4.32
116.0,2.0
117.0,7.94
118.0,2.4
119.0,11.58
120.0,7.28
121.0,12.09
122.0,4.68
123.0,4.32
124.0,1.74
125.0,1.87
127.0,0.71
128.0,3.16
129.0,5.36
130.0,1.9
131.0,12.14
132.0,2.07
133.0,11.23
134.0,2.4
135.0,16.11
136.0,3.87
137.0,5.06
138.0,0.86
141.0,2.96
142.0,1.49
143.0,7.56
144.0,2.25
145.0,20.0
146.0,3.24
147.0,9.18
148.0,2.05
149.0,3.54
150.0,1.42
151.0,1.01
153.0,0.63
155.0,2.43
156.0,0.63
157.0,6.75
158.0,2.02
159.0,17.12
160.0,4.96
161.0,10.19
162.0,1.09
163.0,2.73
165.0,0.76
167.0,0.73
169.0,2.3
171.0,4.12
172.0,1.06
173.0,5.94
174.0,1.8
175.0,6.45
176.0,1.29
177.0,1.42
178.0,1.04
181.0,1.11
183.0,2.38
185.0,4.2
186.0,1.57
187.0,3.52
188.0,2.53
189.0,1.87
190.0,2.73
191.0,0.99
195.0,0.94
196.0,0.58
197.0,2.07
198.0,0.73
199.0,1.57
201.0,1.16
202.0,3.59
203.0,18.71
204.0,3.16
209.0,0.61
211.0,2.28
212.0,0.56
213.0,1.64
215.0,0.86
225.0,0.56
227.0,0.73
228.0,1.04
229.0,11.78
230.0,2.35
237.0,1.47
238.0,0.89
239.0,3.16
241.0,1.11
242.0,0.76
253.0,5.69
254.0,2.63
255.0,1.95
256.0,0.58
257.0,1.64
263.0,1.74
267.0,0.61
269.0,1.24
270.0,0.83
271.0,6.78
272.0,1.06
281.0,16.29
282.0,3.46
296.0,12.59
297.0,3.19
299.0,18.11
300.0,3.34
312.0,1.54
314.0,40.69
315.0,9.46
