x,y
41.0,5.24
42.0,0.06
43.0,4.67
44.0,0.73
45.0,0.53
47.0,1.5
48.0,0.73
49.0,8.09
50.0,11.74
51.0,36.99
52.0,6.19
53.0,8.27
55.0,9.73
56.0,0.68
57.0,2.71
59.0,0.33
60.0,0.58
61.0,2.65
62.0,6.27
63.0,16.72
64.0,1.97
65.0,9.78
66.0,6.6
67.0,1.06
68.0,0.41
69.0,0.88
70.0,0.37
71.0,0.45
72.0,0.67
73.0,5.23
74.0,4.93
75.0,9.4
76.0,5.21
77.0,47.45
78.0,9.1
79.0,10.3
80.0,0.79
81.0,0.85
82.0,0.82
83.0,0.93
84.0,4.12
85.0,1.46
86.0,3.22
87.0,2.63
88.0,1.85
89.0,11.29
90.0,1.62
91.0,8.26
92.0,1.31
93.0,0.91
94.0,3.1
95.0,0.27
97.0,1.56
98.0,0.29
99.0,3.45
101.0,4.77
102.0,5.61
103.0,17.83
104.0,1.38
105.0,29.76
106.0,0.87
107.0,9.42
108.0,1.25
109.0,0.51
110.0,0.59
111.0,1.19
112.0,2.64
113.0,2.21
114.0,2.32
115.0,16.87
116.0,3.15
117.0,2.66
118.0,2.38
119.0,3.28
120.0,4.25
121.0,2.66
122.0,0.11
123.0,1.01
124.0,0.46
125.0,17.83
126.0,0.54
127.0,7.6
128.0,4.09
129.0,1.55
130.0,1.79
131.0,28.68
132.0,4.35
133.0,99.99
134.0,13.24
135.0,1.44
136.0,0.81
137.0,0.77
138.0,0.52
139.0,3.67
140.0,4.3
141.0,25.77
142.0,0.99
143.0,10.61
144.0,1.43
145.0,3.24
146.0,1.13
150.0,0.89
151.0,2.3
152.0,4.21
153.0,16.99
154.0,0.26
155.0,4.64
156.0,1.21
166.0,1.24
167.0,22.75
168.0,95.97
169.0,14.06
170.0,45.5
171.0,4.41
172.0,0.7
