x,y
12.0,0.13
13.0,0.19
15.0,11.26
16.0,0.15
17.0,0.16
18.0,0.13
26.0,1.09
27.0,7.34
28.0,1.87
29.0,7.71
30.0,0.39
31.0,0.15
33.0,0.06
37.0,0.25
38.0,1.43
39.0,10.0
40.0,1.3
41.0,3.62
42.0,0.56
43.0,3.16
45.0,1.28
46.0,0.2
50.0,2.74
51.0,7.62
52.0,3.03
53.0,3.23
54.0,0.51
55.0,1.72
56.0,0.16
57.0,0.29
59.0,0.23
60.0,0.08
61.0,0.21
62.0,1.16
63.0,3.64
64.0,1.63
65.0,8.52
66.0,1.9
67.0,1.31
68.0,0.24
69.0,0.26
71.0,0.09
74.0,0.45
75.0,0.64
77.0,10.25
78.0,6.68
79.0,5.57
80.0,1.92
81.0,0.57
82.0,0.1
86.0,0.14
87.0,0.14
89.0,3.02
90.0,3.62
91.0,9.0
92.0,1.43
93.0,1.12
94.0,1.59
95.0,4.01
96.0,0.35
102.0,0.31
103.0,1.23
105.0,5.78
106.0,5.23
107.0,10.5
108.0,4.71
109.0,1.81
110.0,0.17
115.0,0.64
116.0,0.17
117.0,0.34
118.0,0.89
119.0,0.92
120.0,0.42
121.0,1.49
122.0,0.67
123.0,1.12
124.0,0.21
131.0,0.24
132.0,0.09
133.0,0.39
135.0,3.06
136.0,1.38
137.0,0.84
138.0,0.81
139.0,0.15
147.0,0.26
148.0,0.23
149.0,0.79
150.0,0.15
151.0,99.99
152.0,9.81
153.0,0.81
154.0,0.06
163.0,0.22
164.0,0.58
165.0,1.18
166.0,0.11
180.0,21.12
181.0,2.4
182.0,0.21
