x,y
12.0,0.3
13.0,0.4
14.0,0.5
15.0,2.99
16.0,0.2
25.0,0.7
26.0,6.49
27.0,14.39
28.0,7.19
29.0,4.39
30.0,0.2
32.0,4.19
33.0,1.19
34.0,0.4
36.0,0.1
37.0,0.2
38.0,0.6
39.0,0.9
40.0,2.49
41.0,4.09
42.0,13.29
43.0,1.29
44.0,1.29
45.0,0.8
46.0,2.09
47.0,4.69
48.0,0.2
49.0,0.3
50.0,1.29
51.0,0.2
52.0,0.3
53.0,1.99
54.0,1.49
55.0,4.69
56.0,51.59
57.0,6.69
58.0,2.19
59.0,12.19
60.0,11.99
61.0,0.9
62.0,0.7
67.0,0.1
68.0,0.2
69.0,5.79
70.0,0.6
71.0,0.6
72.0,0.7
73.0,0.4
74.0,1.49
76.0,0.2
82.0,1.29
83.0,1.89
84.0,1.89
85.0,5.99
86.0,1.29
87.0,0.2
88.0,0.1
98.0,0.2
99.0,0.2
101.0,0.3
102.0,0.2
107.0,0.1
115.0,0.3
141.0,0.2
142.0,0.1
143.0,99.99
144.0,6.99
145.0,5.29
146.0,0.4
