x,y
12.0,0.58
13.0,1.05
15.0,10.01
17.0,0.75
18.0,0.99
26.0,3.03
27.0,19.34
28.0,11.97
29.0,29.77
30.0,3.99
31.0,17.02
32.0,1.28
37.0,3.46
38.0,12.19
39.0,38.73
40.0,6.54
41.0,22.52
42.0,7.84
43.0,9.31
44.0,1.86
45.0,4.58
49.0,2.84
50.0,14.42
51.0,22.64
52.0,18.32
53.0,51.21
54.0,6.77
55.0,20.98
56.0,1.72
57.0,2.8
58.0,0.76
59.0,3.0
61.0,1.91
62.0,4.55
63.0,8.12
64.0,5.83
65.0,20.59
66.0,10.7
67.0,16.08
68.0,6.81
69.0,14.15
70.0,2.44
71.0,2.97
74.0,1.36
75.0,1.38
76.0,1.88
77.0,21.21
78.0,9.21
79.0,12.73
80.0,12.63
81.0,43.52
82.0,9.39
83.0,5.34
84.0,0.9
85.0,2.95
90.0,1.55
91.0,2.87
92.0,4.75
93.0,19.93
94.0,5.17
95.0,35.51
96.0,6.9
97.0,8.75
98.0,3.95
99.0,1.24
104.0,0.75
105.0,3.64
106.0,15.99
107.0,7.37
108.0,8.89
109.0,50.25
110.0,10.24
111.0,6.02
112.0,2.21
113.0,3.92
119.0,1.49
120.0,3.62
121.0,6.29
122.0,9.57
123.0,51.76
124.0,8.17
125.0,9.65
126.0,12.46
127.0,5.24
133.0,4.71
134.0,4.55
135.0,3.29
136.0,4.75
137.0,10.7
138.0,4.55
139.0,5.02
140.0,10.35
141.0,15.87
142.0,0.98
147.0,2.02
148.0,5.25
149.0,1.75
150.0,1.04
151.0,11.33
152.0,6.48
153.0,13.04
154.0,2.18
155.0,17.88
156.0,1.95
165.0,3.05
166.0,4.93
167.0,35.8
168.0,5.1
169.0,7.63
181.0,5.02
182.0,6.77
184.0,99.99
185.0,11.7
186.0,1.64
