x,y
12.0,0.67
13.0,1.32
14.0,5.49
15.0,51.75
16.0,0.5
37.0,1.27
38.0,2.11
39.0,1.51
40.0,0.05
41.0,0.05
42.0,10.8
43.0,80.0
44.0,6.01
49.0,1.02
50.0,9.58
51.0,5.02
52.0,1.44
53.0,1.22
61.0,1.17
62.0,2.06
63.0,2.48
64.0,0.94
65.0,0.47
73.0,3.28
74.0,18.55
75.0,43.87
76.0,17.36
77.0,14.0
78.0,1.76
79.0,0.74
80.0,0.52
86.0,0.67
87.0,1.46
88.0,1.34
89.0,0.99
90.0,0.45
99.0,0.99
100.0,1.12
101.0,1.22
102.0,3.23
103.0,8.91
104.0,5.54
105.0,2.41
114.0,0.94
115.0,0.72
117.0,0.65
128.0,0.55
130.0,0.99
131.0,2.95
132.0,18.03
133.0,1.94
154.0,8.81
155.0,9.39
156.0,9.86
157.0,9.53
158.0,1.51
174.0,3.4
175.0,0.47
181.0,2.11
182.0,9.26
183.0,6.53
184.0,8.86
185.0,4.54
210.0,12.14
211.0,99.99
212.0,18.67
213.0,98.38
214.0,9.16
215.0,0.7
253.0,43.18
254.0,6.41
255.0,44.37
256.0,4.62
295.0,15.92
296.0,2.16
297.0,15.79
298.0,2.14
299.0,0.12
