x,y
41.0,31.05
43.0,99.99
53.0,7.89
55.0,35.26
57.0,3.95
67.0,21.05
68.0,2.11
69.0,15.26
70.0,1.58
71.0,21.05
77.0,9.74
78.0,1.84
79.0,25.0
80.0,5.26
81.0,36.84
82.0,5.26
83.0,6.84
84.0,12.1
85.0,14.74
91.0,16.84
92.0,1.84
93.0,23.42
94.0,8.68
95.0,27.63
96.0,2.63
97.0,10.53
98.0,1.58
105.0,16.84
106.0,4.74
107.0,24.73
108.0,15.0
109.0,14.21
110.0,4.74
111.0,5.0
117.0,1.58
118.0,0.53
119.0,11.84
120.0,9.21
121.0,15.79
122.0,18.16
123.0,11.58
124.0,6.58
125.0,3.95
131.0,6.84
132.0,2.37
133.0,10.53
134.0,5.79
135.0,10.53
136.0,2.63
137.0,5.79
138.0,0.79
157.0,4.21
158.0,1.05
159.0,8.68
160.0,1.84
161.0,10.0
162.0,5.0
163.0,7.89
164.0,1.05
169.0,1.05
170.0,0.53
171.0,5.0
172.0,3.16
173.0,6.32
174.0,2.11
175.0,5.0
176.0,4.74
177.0,3.68
178.0,0.53
185.0,1.84
186.0,1.05
187.0,3.95
188.0,1.32
189.0,3.68
190.0,2.63
191.0,2.89
192.0,2.11
193.0,0.79
197.0,0.79
199.0,3.16
200.0,0.53
201.0,2.63
203.0,3.16
204.0,0.79
205.0,1.58
206.0,0.79
207.0,0.79
211.0,5.0
213.0,3.16
215.0,1.84
216.0,1.05
217.0,6.84
218.0,0.53
220.0,0.79
225.0,1.05
226.0,0.79
227.0,1.05
228.0,7.63
229.0,18.16
230.0,6.05
231.0,1.05
239.0,0.53
241.0,2.37
242.0,0.79
243.0,1.58
244.0,10.53
245.0,1.84
253.0,2.63
256.0,5.53
257.0,5.53
258.0,0.26
259.0,0.26
262.0,4.74
263.0,0.53
271.0,25.26
272.0,6.84
281.0,4.74
286.0,0.53
287.0,0.79
296.0,11.58
297.0,3.68
299.0,13.42
300.0,1.58
314.0,68.68
315.0,14.74
332.0,13.68
333.0,1.58
