x,y
26.0,0.3
27.0,0.7
29.0,0.4
30.0,3.6
31.0,0.1
35.0,0.1
36.0,0.2
37.0,1.6
38.0,2.8
39.0,10.11
40.0,0.6
41.0,0.4
43.0,1.0
44.0,0.4
46.0,1.3
47.0,0.3
48.0,0.2
49.0,2.0
50.0,7.51
51.0,10.91
52.0,2.2
53.0,0.8
55.0,0.1
60.0,0.9
61.0,5.1
62.0,13.21
63.0,42.04
64.0,6.51
65.0,4.3
66.0,0.4
71.0,0.1
72.0,1.0
73.0,11.61
74.0,5.61
75.0,10.81
76.0,2.4
77.0,24.62
78.0,6.31
79.0,0.5
80.0,0.3
81.0,0.1
84.0,1.2
85.0,3.5
86.0,5.0
87.0,5.1
88.0,2.0
89.0,87.18
90.0,46.24
91.0,7.21
92.0,1.0
93.0,0.1
96.0,0.3
97.0,2.3
98.0,1.6
99.0,41.74
100.0,3.5
101.0,14.31
102.0,1.3
103.0,0.2
104.0,0.3
105.0,0.3
106.0,0.8
107.0,0.1
108.0,0.5
109.0,0.2
110.0,0.7
111.0,2.0
112.0,3.0
113.0,2.6
114.0,1.3
115.0,0.8
116.0,0.2
118.0,2.9
119.0,0.7
120.0,0.3
123.0,2.3
124.0,6.71
125.0,29.83
126.0,54.75
127.0,18.12
128.0,17.82
129.0,2.8
130.0,0.1
136.0,0.1
138.0,0.3
139.0,0.4
140.0,0.5
141.0,1.4
142.0,0.3
143.0,0.4
154.0,99.99
155.0,8.31
156.0,33.63
157.0,2.6
158.0,0.1
171.0,34.43
172.0,2.7
173.0,11.31
174.0,0.8
