x,y
15.0,2.47
17.0,0.24
18.0,0.16
26.0,2.43
27.0,25.85
28.0,2.77
29.0,3.88
30.0,0.33
37.0,1.49
38.0,5.81
39.0,23.03
40.0,2.28
41.0,21.99
42.0,1.99
43.0,18.52
44.0,1.0
45.0,3.32
50.0,7.08
51.0,5.41
52.0,1.34
53.0,7.2
54.0,0.7
55.0,2.13
56.0,0.27
57.0,0.35
61.0,0.91
62.0,3.42
63.0,9.34
64.0,5.31
65.0,22.84
66.0,3.07
67.0,1.2
69.0,0.51
71.0,0.24
73.0,0.48
74.0,2.17
75.0,3.34
76.0,4.38
77.0,2.57
78.0,0.58
79.0,1.16
80.0,0.24
81.0,5.98
82.0,1.19
91.0,1.46
92.0,3.33
93.0,9.91
94.0,1.07
95.0,0.74
103.0,0.62
104.0,1.32
105.0,0.76
107.0,0.84
109.0,2.22
110.0,2.62
111.0,0.29
119.0,0.64
121.0,90.94
122.0,6.98
123.0,0.91
135.0,0.57
138.0,99.99
139.0,7.98
140.0,1.01
151.0,0.74
163.0,0.54
180.0,23.22
181.0,2.48
182.0,0.12
