x,y
15.0,1.19
18.0,0.5
19.0,0.1
25.0,0.1
26.0,2.19
27.0,16.39
28.0,0.9
29.0,1.69
31.0,0.5
37.0,1.89
38.0,5.19
39.0,27.29
40.0,3.89
41.0,9.09
42.0,0.5
43.0,7.09
44.0,0.5
45.0,2.09
46.0,1.09
47.0,0.1
49.0,0.8
50.0,8.49
51.0,19.59
52.0,7.89
53.0,11.89
54.0,1.19
55.0,2.99
56.0,0.1
59.0,0.5
60.0,2.79
61.0,2.29
62.0,4.19
63.0,9.99
64.0,2.19
65.0,13.69
66.0,3.29
67.0,1.59
68.0,0.3
69.0,0.3
73.0,0.4
74.0,1.99
75.0,1.59
76.0,1.39
77.0,41.89
78.0,20.09
79.0,29.39
80.0,2.59
81.0,0.8
82.0,0.6
85.0,0.4
86.0,0.7
87.0,0.6
88.0,0.1
89.0,2.29
90.0,0.9
91.0,28.09
92.0,3.99
93.0,6.99
94.0,4.99
95.0,0.8
96.0,0.2
98.0,0.1
101.0,0.2
102.0,1.69
103.0,12.09
104.0,10.79
105.0,5.09
106.0,0.4
107.0,92.29
108.0,8.09
109.0,0.5
119.0,0.5
120.0,0.6
121.0,33.39
122.0,99.99
123.0,8.69
124.0,0.5
