x,y
14.0,1.0
15.0,3.97
16.0,1.0
17.0,1.01
18.0,2.42
26.0,3.7
27.0,32.39
28.0,13.24
29.0,28.51
30.0,1.58
31.0,9.35
32.0,0.91
37.0,0.86
39.0,40.01
40.0,8.25
41.0,54.21
42.0,30.43
43.0,43.64
44.0,30.84
45.0,4.78
50.0,2.23
51.0,5.09
52.0,1.99
53.0,13.58
54.0,14.07
55.0,49.3
56.0,13.44
57.0,54.36
58.0,5.93
59.0,1.38
63.0,1.12
65.0,3.08
66.0,3.87
67.0,21.38
68.0,18.26
69.0,14.74
70.0,14.86
71.0,99.99
72.0,5.12
73.0,1.12
77.0,3.2
79.0,7.36
81.0,86.63
82.0,5.71
83.0,1.33
85.0,1.18
86.0,2.08
91.0,1.17
94.0,1.23
95.0,8.5
96.0,51.49
97.0,5.23
99.0,2.68
112.0,1.98
113.0,1.84
