x,y
13.0,0.1
14.0,0.7
15.0,4.49
17.0,0.1
18.0,0.3
25.0,0.1
26.0,0.5
27.0,0.99
28.0,0.99
29.0,0.2
31.0,0.1
36.0,0.2
37.0,1.79
38.0,5.19
39.0,2.99
40.0,0.3
41.0,0.3
42.0,1.79
43.0,36.69
44.0,1.09
45.0,0.3
48.0,0.1
49.0,1.69
50.0,19.59
51.0,7.99
52.0,0.99
53.0,0.3
54.0,0.2
55.0,0.2
57.0,0.1
60.0,0.3
61.0,1.19
62.0,1.89
63.0,2.99
64.0,0.7
65.0,1.09
71.0,0.2
72.0,0.2
73.0,1.59
74.0,7.59
75.0,17.79
76.0,19.19
77.0,8.99
78.0,0.99
79.0,0.5
80.0,0.7
81.0,0.5
82.0,0.7
84.0,0.1
85.0,0.4
86.0,0.4
87.0,0.3
88.0,0.2
89.0,2.29
90.0,1.79
91.0,1.69
92.0,1.69
93.0,0.3
95.0,0.1
97.0,0.1
98.0,0.4
99.0,0.2
101.0,0.3
102.0,0.4
103.0,0.4
104.0,2.59
105.0,1.69
106.0,0.1
107.0,0.2
111.0,0.3
113.0,0.1
116.0,0.1
117.0,0.2
118.0,0.2
119.0,0.2
120.0,0.4
121.0,0.1
123.0,0.1
128.0,0.3
129.0,0.7
130.0,0.3
131.0,0.7
133.0,0.1
139.0,0.99
140.0,0.1
141.0,0.4
143.0,0.1
154.0,0.3
155.0,30.39
156.0,3.49
157.0,29.99
158.0,3.19
159.0,0.1
167.0,0.1
169.0,0.3
171.0,0.3
172.0,0.1
182.0,0.1
183.0,99.99
184.0,8.09
185.0,97.59
186.0,7.79
187.0,0.5
198.0,22.29
199.0,2.29
200.0,21.99
201.0,1.99
202.0,0.4
