x,y
4.0,0.14
12.0,0.32
13.0,0.29
14.0,0.02
15.0,0.21
16.0,0.4
17.0,0.21
18.0,0.21
25.0,0.66
26.0,3.74
27.0,5.35
28.0,5.71
29.0,25.83
30.0,16.07
31.0,0.87
32.0,0.23
37.0,5.17
38.0,15.57
39.0,43.72
40.0,1.58
41.0,0.44
42.0,0.67
43.0,0.6
44.0,0.43
45.0,0.24
46.0,1.03
49.0,1.69
50.0,12.36
51.0,5.99
52.0,4.64
53.0,15.38
54.0,2.42
55.0,1.84
60.0,0.65
61.0,5.06
62.0,12.13
63.0,29.92
64.0,14.2
65.0,61.81
66.0,4.88
67.0,0.93
68.0,0.78
69.0,0.39
73.0,1.7
74.0,7.37
75.0,5.34
76.0,3.09
77.0,0.47
78.0,0.18
79.0,1.0
80.0,0.18
81.0,24.08
82.0,1.8
93.0,19.5
94.0,1.38
95.0,0.24
96.0,0.26
107.0,0.26
109.0,71.13
110.0,5.33
111.0,0.42
120.0,0.26
121.0,0.2
123.0,3.76
124.0,0.42
139.0,99.99
140.0,6.77
141.0,0.78
151.0,0.21
167.0,23.17
168.0,1.89
169.0,0.07
