x,y
16.0,6.73
17.0,1.0
18.0,0.48
26.0,0.51
30.0,0.59
32.0,2.67
35.0,0.71
36.0,0.63
37.0,3.46
38.0,5.52
39.0,4.27
44.0,0.57
45.0,0.19
46.0,3.28
47.0,1.88
48.0,6.36
49.0,4.3
50.0,38.22
51.0,14.25
52.0,1.52
53.0,0.89
54.0,0.35
57.0,0.66
60.0,0.91
61.0,4.17
62.0,3.25
63.0,7.71
64.0,16.49
65.0,8.55
66.0,1.71
67.0,0.34
69.0,2.41
71.0,0.36
72.0,1.19
73.0,8.75
74.0,21.49
75.0,74.83
76.0,14.17
77.0,1.68
79.0,0.56
80.0,5.75
81.0,0.95
82.0,0.88
83.0,0.34
84.0,3.45
85.0,8.88
86.0,1.69
87.0,3.22
88.0,0.41
90.0,0.81
91.0,2.24
92.0,7.4
93.0,1.1
95.0,0.88
96.0,0.5
97.0,0.31
98.0,0.33
99.0,4.82
100.0,3.61
101.0,1.95
102.0,1.09
107.0,0.55
108.0,1.55
109.0,1.24
110.0,0.31
111.0,99.99
112.0,8.58
113.0,32.48
114.0,2.45
127.0,74.83
128.0,17.46
129.0,23.15
130.0,5.37
131.0,1.71
133.0,0.7
159.0,0.67
175.0,18.94
176.0,1.56
177.0,7.25
178.0,0.55
179.0,0.42
191.0,41.91
192.0,3.35
193.0,15.54
194.0,1.25
195.0,0.58
