x,y
5.0,0.09
9.0,0.1
13.0,0.06
15.0,1.51
17.0,0.03
18.0,0.68
20.0,0.13
21.0,0.05
22.0,0.05
27.0,1.52
28.0,0.51
29.0,10.07
30.0,0.83
34.0,0.08
36.0,0.06
39.0,3.0
41.0,15.87
42.0,1.62
43.0,1.64
44.0,0.31
46.0,0.05
50.0,0.09
51.0,0.72
52.0,0.48
53.0,1.29
54.0,0.49
55.0,2.11
56.0,0.05
57.0,15.64
58.0,1.08
60.0,0.31
63.0,0.41
64.0,0.37
65.0,1.61
67.0,0.59
68.0,0.23
69.0,0.27
70.0,0.19
72.0,0.9
73.0,1.05
74.0,0.49
75.0,0.11
77.0,2.36
78.0,0.95
80.0,1.85
81.0,0.4
82.0,0.13
84.0,0.3
85.0,0.31
86.0,0.34
87.0,0.35
88.0,2.63
89.0,0.47
91.0,2.82
92.0,0.47
93.0,1.06
94.0,1.12
96.0,0.08
97.0,0.04
99.0,0.1
102.0,3.52
103.0,0.62
104.0,0.42
105.0,0.97
106.0,1.54
107.0,0.6
108.0,0.49
109.0,0.09
113.0,0.04
115.0,3.57
116.0,3.7
117.0,2.12
118.0,1.1
119.0,0.86
120.0,0.69
121.0,0.28
122.0,0.11
123.0,0.27
126.0,0.17
127.0,0.85
128.0,2.39
129.0,1.79
130.0,2.33
131.0,2.47
132.0,2.14
133.0,0.98
134.0,2.45
135.0,0.35
136.0,0.08
139.0,0.15
141.0,1.52
142.0,1.47
143.0,2.01
144.0,2.41
145.0,1.52
146.0,2.44
147.0,0.65
148.0,1.36
149.0,0.29
150.0,0.07
151.0,0.06
152.0,0.43
153.0,0.59
154.0,0.68
155.0,0.69
156.0,1.14
157.0,1.28
158.0,2.24
159.0,1.59
160.0,1.22
161.0,0.36
162.0,0.75
163.0,0.12
165.0,0.24
166.0,0.2
167.0,0.54
168.0,0.38
169.0,0.4
170.0,0.84
171.0,0.79
172.0,1.33
173.0,0.83
174.0,3.08
175.0,0.9
176.0,0.29
177.0,0.06
180.0,0.08
181.0,0.08
182.0,0.15
183.0,0.19
184.0,0.53
185.0,0.34
186.0,0.7
187.0,0.44
188.0,1.62
189.0,0.63
190.0,1.78
191.0,0.25
197.0,0.08
198.0,0.21
199.0,0.31
200.0,1.29
201.0,0.3
202.0,0.47
203.0,0.16
204.0,1.2
205.0,0.15
213.0,0.06
214.0,0.93
215.0,0.32
216.0,3.58
217.0,0.67
218.0,0.54
219.0,0.09
228.0,0.09
230.0,4.39
231.0,0.97
232.0,0.18
241.0,0.05
242.0,0.09
243.0,0.15
244.0,0.66
245.0,0.05
246.0,99.99
247.0,19.01
248.0,1.87
249.0,0.14
258.0,0.05
260.0,1.7
261.0,17.01
262.0,3.34
263.0,0.42
