x,y
11.0,0.09
12.0,0.26
13.0,0.48
14.0,1.84
15.0,15.88
16.0,0.55
17.0,0.21
18.0,0.38
25.0,0.2
26.0,1.84
27.0,5.34
28.0,1.8
29.0,17.69
30.0,3.51
31.0,0.86
32.0,0.12
37.0,2.09
38.0,5.41
39.0,22.16
40.0,1.6
41.0,3.3
42.0,0.28
43.0,0.73
44.0,0.12
45.0,8.63
46.0,0.23
50.0,12.0
51.0,22.35
52.0,5.53
53.0,2.13
55.0,0.13
61.0,1.69
62.0,5.0
63.0,12.04
64.0,3.2
65.0,24.11
66.0,1.5
67.0,0.08
73.0,0.53
74.0,2.5
75.0,1.52
76.0,0.08
77.0,33.54
78.0,5.03
79.0,11.82
80.0,0.79
84.0,0.1
85.0,0.33
86.0,0.72
87.0,0.46
88.0,0.1
89.0,7.45
90.0,0.08
91.0,99.99
92.0,25.04
93.0,2.4
94.0,0.13
105.0,4.64
106.0,0.62
107.0,2.07
108.0,0.16
121.0,44.42
122.0,44.72
123.0,4.27
124.0,0.26
